id,period,source_code,source_name,source_region,source_income,source_lending,source_G8G20,destination_code,destination_name,destination_region,destination_income,destination_lending,destination_G8G20,firm,firm_type,payment instrument,access point,speed actual,cc1 lcu amount,cc1 denomination amount,cc1 lcu code,cc1 lcu fee,cc1 lcu fx rate,cc1 fx margin,cc1 total cost %,cc2 lcu amount,cc2 denomination amount,cc2 lcu code,cc2 lcu fee,cc2 lcu fx rate,cc2 fx margin,cc2 total cost %,inter lcu bank fx,transparent,Standard Note,note2,receiving network coverage,pickup method,date,corridor
8029,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,Envios de Dinero G&T Continental,Bank,Cash to cash,at Branch,Less than one hour,200,200,USD,7,7.69,1.54,5.04,500,500,USD,7,7.69,1.54,2.94,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8040,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,Banrural Corp.,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,10,7.77,0.51,5.51,500,500,USD,10,7.77,0.51,2.51,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8048,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,Ria,Money Transfer Operator,Cash to cash,at Branch,Same day,200,200,USD,10,7.76,0.64,5.64,500,500,USD,10,7.76,0.64,2.64,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8052,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,7.74,0.9,5.89,500,500,USD,9.99,7.74,0.9,2.89,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8056,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,La Nacional,Money Transfer Operator,Cash to cash,at Branch,Same day,200,200,USD,10,7.74,0.9,5.9,500,500,USD,10,7.74,0.9,2.9,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8060,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Online service,On-line,3-5 days,200,200,USD,10,7.74,0.9,5.9,500,500,USD,15,7.74,0.9,3.9,7.81,yes,Economy service,,Nationwide,Cash,16-jul-13,USAGTM
8064,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,Western Union,Money Transfer Operator,Online service,On-line,Same day,200,200,USD,10,7.74,0.9,5.9,500,500,USD,10,7.74,0.9,2.9,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8068,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GTM,Guatemala,Latin America & Caribbean,Lower middle income,IBRD,..,MoneyGram,Money Transfer Operator,Online service,On-line,Same day,200,200,USD,14,7.74,0.9,7.9,500,500,USD,31,7.74,0.9,7.1,7.81,yes,,,Nationwide,Cash,16-jul-13,USAGTM
8084,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,Ria,Money Transfer Operator,"Account,Cash to cash",at Branch,Next day,200,200,USD,5,201,2.29,4.79,500,500,USD,5,201,2.29,3.29,205.708,yes,,,Nationwide,Cash,17-jul-13,USAGUY
8072,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,Laparkan,Non-Bank FI,Cash to cash,at Branch,Same day,200,200,USD,8.99,201,2.29,6.78,500,500,USD,8.99,201,2.29,4.09,205.708,yes,,,Nationwide,Cash,17-jul-13,USAGUY
8096,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Online service,On-line,Same day,200,200,USD,10,199.9999,2.77,7.77,500,500,USD,15,199.9999,2.77,5.77,205.708,yes,,,Nationwide,Cash,17-jul-13,USAGUY
8080,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,MoneyGram,Money Transfer Operator,Cash to cash,at Branch,Less than one hour,200,200,USD,9.99,199.4949,3.02,8.02,500,500,USD,20,199.4949,3.02,7.02,205.708,yes,,,Nationwide,Cash,17-jul-13,USAGUY
11033,2013_3Q,USA,United States,..,High income: OECD,..,G8/G20,GUY,Guyana,Latin America & Caribbean,Lower middle income,IDA,..,Western Union,Money Transfer Operator,Cash to cash,at Branch,Next day,200,200,USD,9.99,198.1605,3.67,8.66,500,500,USD,15,198.1605,3.67,6.67,205.708,yes,,,Nationwide,Cash,17-jul-13,USAGUY
